G1,G2,G3,G4,G5,G7,G9,G10,G11,G12,G15,G16,G22,G23,G24,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,G101,G102,G103,G104,G105,G106,G107,G112,G113,G114,G115,G120,G121,G122,G123,G128,G129,G130,G131,G136,G137,G138,G139,G140,G141,G142,G143,G144,G145,G146,G147,G148,G149,G150,G151,G152,G153,G154,G155,G156,G157,G158,G159,G160,G161,G162,G163,G164,G165,G166,G167,G168,G169,G170,G171,G172,G173,G174,G175,G176,G177,G178,G179,G180,G181,G182,G183,G184,G185,G186,G188,G191,G206,G210,G211,G212,G213,G214,G215,G216,G217,G218,G219,G220,G221,G222,G223,G227,G228,G231,G232,G233,G234,G235,G236,G237,G238,G239,G240,G241,G242,G243,G244,G245,G246,G247,G251,G252,G256,G257,G258,G259,G260,G261,G262,G263,G264,G265,G266,G267,G268,P
Palengaan,Potoan Laok,"2,98","3,37","30,0",1.0,"5,0","2,0","9,0","1,0",1.0,3,5.0,1.0,7.0,2.586,2.012,4.598,"128,5",4.598,607.0,1.543,"7,6",266.0,247.0,515.0,1.276,624.0,262.0,221.0,190.0,160.0,175.0,161,136,85,151,4.469,1.216,1.227,2.443,"99,1",196.0,225.0,202.0,159.0,234.0,219.0,208,162,207.0,160.0,471.0,2,0,2,0,1,1,1,1,2,0,1,1,0,1,1,0,1,1,0,2,2,0,1,1,1,1,1,1,0,0,0,0,2.0,15.0,22.0,330.0,0.0,0.0,0.0,0.0,1.0,18.0,22.0,353.0,1.0,9.0,16.0,165.0,1.0,39.0,20.0,500.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,4,4,4,4,1,4,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,225.0,40,265.0,85,19,206.0,225.0,8,0,0.0,0.0,19.0,19.0,206.0,206.0,40,0,40,989.0,0,0,989.0,1,0,0,0,0,15,0,5,0,0,,1,,1,1,4,2,4,4,0,0,0,0,0,1,0,"  99,67 "
Palengaan,Potoan Daya,"4,61","5,21","90,0",1.0,"7,0","7,0","12,0","7,0",1.0,4,5.0,1.0,7.0,6.401,3.922,10.323,"163,2",10.323,757.0,2.239,"13,6",336.0,363.0,1.531,4.129,1.127,446.0,425.0,276.0,256.0,297.0,225,173,115,257,9.956,1.429,1.563,2.992,"91,4",250.0,270.0,245.0,164.0,235.0,219.0,264,256,271.0,190.0,628.0,3,1,4,0,2,2,0,2,2,0,2,2,0,3,3,0,4,4,0,1,1,0,2,2,1,1,1,1,0,0,0,0,3.0,18.0,36.0,216.0,0.0,0.0,0.0,0.0,2.0,15.0,20.0,552.0,3.0,31.0,41.0,983.0,2.0,20.0,33.0,531.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,1,4,4,4,1,4,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,386.0,105,491.0,79,52,334.0,386.0,13,0,0.0,0.0,52.0,52.0,334.0,334.0,105,0,105,1.279,0,0,1.279,0,0,0,0,1,53,0,42,0,0,,1,,3,0,4,2,4,4,0,0,0,0,0,1,0,"  94,41 "
Palengaan,Kacok,"3,39","3,83","90,0",1.0,"3,0","3,0","15,0","3,0",1.0,5,5.0,1.0,7.0,2.523,3.277,5.8,"77,0",5.8,1.049,1.711,"5,5",335.0,315.0,661.0,1.076,590.0,511.0,437.0,332.0,297.0,300.0,224,224,149,225,5.676,1.942,2.019,3.961,"96,2",251.0,335.0,329.0,184.0,287.0,306.0,363,401,338.0,281.0,886.0,1,0,1,0,2,2,0,2,2,0,3,3,0,0,0,0,4,4,0,3,3,0,1,1,1,1,1,1,2,0,0,0,1.0,12.0,8.0,123.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,230.0,0.0,0.0,0.0,0.0,3.0,19.0,17.0,394.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,250.0,84,334.0,75,90,160.0,250.0,36,0,0.0,0.0,90.0,90.0,160.0,160.0,84,0,84,1.352,0,0,1.352,0,0,0,0,1,24,2,16,0,0,,1,,1,0,4,2,4,4,0,0,0,0,0,0,0,"  98,45 "
Palengaan,Rombuh,"4,31","4,87","30,0",1.0,"1,0","1,0","22,0","9,5",1.0,4,5.0,1.0,7.0,1.636,1.677,3.313,"97,6",3.313,911.0,769,"3,6",234.0,254.0,295.0,272.0,339.0,296.0,223.0,230.0,201.0,242.0,176,180,117,265,3.324,1.851,1.977,3.828,"93,6",274.0,323.0,268.0,196.0,244.0,299.0,315,383,334.0,256.0,936.0,2,1,3,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,2,0,0,2,1.0,6.0,8.0,62.0,1.0,6.0,5.0,67.0,1.0,6.0,2.0,150.0,2.0,14.0,21.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,4,4,4,1,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,368.0,110,478.0,77,48,320.0,368.0,13,0,0.0,0.0,48.0,48.0,320.0,320.0,110,0,110,1.403,0,0,1.403,0,0,0,0,1,19,0,7,0,0,,1,,1,0,4,1,4,4,0,0,0,0,0,2,0,"  98,38 "
Palengaan,Palengaan Laok,"13,01","14,71","35,0",1.0,"4,0","0,5","23,0","0,5",1.0,11,5.0,1.0,7.0,7.519,7.603,15.122,"98,9",15.122,3.055,1.162,"4,9",1.076,1.174,1.461,1.486,1.398,1.214,1.106,1.076,1.018,955.0,862,591,586,690,14.693,6.124,6.352,12.476,"96,4",808.0,971.0,970.0,759.0,1.041,1.035,#####,#####,1.054,829.0,2.697,7,0,7,0,7,7,0,2,2,0,9,9,0,3,3,0,3,3,0,2,2,0,0,0,1,1,1,1,0,0,0,2,7.0,43.0,53.0,702.0,0.0,0.0,0.0,0.0,2.0,6.0,20.0,90.0,2.0,10.0,16.0,224.0,2.0,7.0,5.0,236.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1,3,1,4,4,4,4,4,4,4,4,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,1.037,250,1.287,81,45,992.0,1.037,4,0,0.0,0.0,45.0,45.0,992.0,992.0,250,0,250,3.882,0,0,3.882,0,1,1,0,7,54,0,26,0,0,,1,,2,4,3,2,1,4,1,0,0,0,0,0,0,"  98,75 "
Palengaan,Palengaan Daya,"15,81","17,87","77,0",1.0,"3,0","3,0","25,0","1,0",2.0,11,5.0,1.0,7.0,6.845,7.345,14.19,"93,2",14.19,3.269,898,"4,3",747.0,989.0,1.16,1.128,1.469,1.332,1.27,1.284,1.085,1.066,694,563,478,568,13.833,5.612,5.809,11.421,"96,6",669.0,919.0,806.0,540.0,877.0,971.0,#####,#####,1.092,822.0,2.511,6,0,6,0,9,9,1,6,7,0,4,4,0,0,0,0,4,4,0,1,1,0,0,0,1,1,1,1,2,0,0,2,6.0,42.0,66.0,658.0,0.0,0.0,0.0,0.0,7.0,21.0,45.0,382.0,2.0,9.0,12.0,144.0,1.0,3.0,3.0,67.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,5.0,4,1,1,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,1.412,168,1.58,89,95,1.317,1.412,7,0,0.0,0.0,95.0,95.0,1.317,1.317,168,0,168,4.105,0,0,4.105,0,0,0,1,0,21,0,12,0,0,,1,,3,2,4,2,4,4,0,0,0,0,5,5,0,"  96,35 "
Pamekasan,Teja Barat,"2,61","9,86","11,0",1.0,"2,3","2,5","3,0","2,0",0.0,4,4.0,1.0,7.0,1.912,2.074,3.986,"92,2",3.986,1.251,1.527,"3,2",334.0,325.0,325.0,281.0,331.0,320.0,325.0,292.0,282.0,248.0,209,245,165,304,3.986,2.04,2.15,4.19,"94,9",310.0,330.0,338.0,265.0,323.0,300.0,297,352,336.0,306.0,1033.0,2,1,3,0,1,1,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,1,2.0,14.0,29.0,294.0,1.0,6.0,9.0,52.0,2.0,6.0,10.0,72.0,1.0,4.0,7.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,199.0,63,262.0,316,126,73.0,199.0,63,126,0.0,0.0,0.0,126.0,73.0,73.0,,,,2.191,0,0,2.191,0,0,0,1,0,4,0,4,0,0,,1,,2,1,4,1,4,4,0,0,0,0,0,1,0,"  97,84 "
Pamekasan,Teja Timur,"1,76","6,65","10,0",1.0,"2,0","1,0","2,5","0,5",0.0,4,4.0,1.0,7.0,1.754,1.772,3.526,"99,0",3.526,864.0,2.003,"4,1",268.0,270.0,243.0,280.0,359.0,287.0,295.0,226.0,251.0,240.0,193,203,141,270,3.526,1.736,1.778,3.514,"97,6",234.0,295.0,286.0,227.0,256.0,238.0,281,314,275.0,217.0,891.0,3,0,3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,3.0,18.0,31.0,323.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,82.0,1.0,3.0,4.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,137.0,39,176.0,351,127,10.0,137.0,93,127,0.0,0.0,0.0,127.0,10.0,10.0,,,,815.0,0,0,815.0,1,0,0,0,0,5,0,0,0,0,,1,,2,1,3,2,4,4,0,0,0,0,0,1,0,"  92,52 "
Pamekasan,Jalmak,"1,92","7,25","10,0",1.0,"1,0","1,0","1,5","2,0",0.0,3,3.0,1.0,7.0,1.355,1.443,2.798,"93,9",2.798,775.0,1.457,"3,6",213.0,214.0,216.0,194.0,230.0,206.0,224.0,242.0,214.0,191.0,171,163,135,185,2.798,1.444,1.519,2.963,"95,1",179.0,229.0,221.0,194.0,218.0,198.0,212,235,246.0,240.0,791.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1.0,12.0,12.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,4,4,4,1,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,157.0,35,192.0,449,136,21.0,157.0,87,136,0.0,0.0,0.0,136.0,21.0,21.0,,,,3.803,0,0,3.803,0,0,0,0,0,8,1,12,0,0,,1,,3,2,4,2,4,4,0,0,0,0,0,0,0,"  91,62 "
Pamekasan,Laden,"1,41","5,33","10,0",1.0,"0,5","0,5","1,5","1,0",0.0,5,5.0,1.0,7.0,2.527,2.667,5.194,"94,8",5.194,1.433,3.684,"3,6",394.0,468.0,437.0,347.0,414.0,391.0,373.0,424.0,401.0,369.0,365,315,189,307,5.194,2.547,2.832,5.379,"89,9",335.0,408.0,436.0,424.0,446.0,365.0,360,424,380.0,411.0,1390.0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1.0,12.0,22.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,4,4,4,4,1,1,1,4,4,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,108.0,33,141.0,327,86,22.0,108.0,80,86,0.0,0.0,0.0,86.0,22.0,22.0,,,,3.749,0,0,3.749,3,1,0,0,4,11,6,25,2,1,,1,,1,0,3,2,1,1,0,0,0,0,0,0,0,"  86,39 "
Pamekasan,Panempan,"0,82","3,10","10,0",1.0,"0,7","1,5","1,3","3,0",0.0,3,3.0,1.0,7.0,1.18,1.326,2.506,"89,0",2.506,661.0,3.056,"3,8",162.0,173.0,248.0,371.0,233.0,192.0,171.0,168.0,159.0,156.0,149,115,64,145,2.506,1.183,1.206,2.389,"98,1",158.0,216.0,188.0,170.0,163.0,188.0,165,198,182.0,171.0,590.0,2,1,3,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,2,0,0,2,2.0,12.0,20.0,199.0,1.0,8.0,8.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,14.0,122.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,1,4,4,4,4,4,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,61.0,21,82.0,290,58,3.0,61.0,95,58,0.0,0.0,0.0,58.0,3.0,3.0,,,,873.0,0,0,873.0,3,1,0,0,1,5,2,12,0,0,,1,,2,0,4,2,4,4,0,0,0,0,0,1,0,"  90,77 "
Pamekasan,Kanginan,"1,70","6,42","10,0",1.0,"1,0","1,6","1,0","3,0",0.0,12,5.0,1.0,7.0,2.591,2.748,5.339,"94,3",5.339,1.611,3.141,"3,3",345.0,407.0,362.0,377.0,455.0,362.0,372.0,407.0,418.0,401.0,394,338,223,478,5.339,2.423,2.709,5.132,"89,4",300.0,371.0,390.0,338.0,334.0,370.0,352,383,357.0,397.0,1540.0,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1.0,18.0,29.0,442.0,0.0,0.0,0.0,0.0,1.0,13.0,10.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,4,1,4,4,4,1,1,1,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,149.0,21,170.0,710,145,4.0,149.0,97,14,0.0,0.0,0.0,14.0,4.0,4.0,,,,2.081,0,0,2.081,2,0,0,0,0,16,3,21,0,2,,1,,1,1,4,2,4,4,0,0,0,0,0,3,0,"  85,77 "
Pamekasan,Patemon,"0,47","1,78","10,0",1.0,"0,4","0,2","1,0","1,0",0.0,3,5.0,1.0,7.0,1.839,2.048,3.887,"89,8",3.887,1.087,8.270,"3,6",281.0,327.0,271.0,286.0,312.0,295.0,292.0,264.0,288.0,290.0,295,264,160,262,3.887,2.014,2.213,4.227,"91,0",223.0,326.0,324.0,343.0,305.0,305.0,291,301,300.0,286.0,1223.0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,2,2.0,12.0,23.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,15.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,4,1,4,4,4,4,4,4,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,3.0,44,47.0,7,0,3.0,3.0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,,,,1.155,0,0,1.155,2,2,0,0,3,42,3,50,1,1,,1,,1,3,4,2,4,4,1,0,0,0,0,1,0,"  90,86 "
Pamekasan,Barurambat Kota,"0,90","3,40","10,0",1.0,"2,0","0,5","1,2","4,0",0.0,8,5.0,1.0,7.0,3.312,3.724,7.036,"88,9",7.036,1.938,7.818,"3,6",439.0,500.0,500.0,524.0,534.0,477.0,461.0,481.0,544.0,571.0,578,518,325,584,7.036,2.894,3.273,6.167,"88,4",283.0,452.0,468.0,439.0,461.0,412.0,408,452,411.0,438.0,1943.0,3,2,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3.0,50.0,59.0,925.0,3.0,41.0,46.0,1.069,1.0,3.0,11.0,30.0,1.0,3.0,6.0,39.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,8,2.0,0.0,0.0,0.0,0.0,8,0.0,0.0,1,4,1,1,1,1,1,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,9.0,81,90.0,11,0,9.0,9.0,0,0,0.0,0.0,0.0,0.0,9.0,9.0,,,,1.937,0,0,1.937,13,0,0,0,5,195,10,25,3,0,,1,,2,0,4,2,4,1,1,4,0,0,0,3,0,"  76,23 "
Pamekasan,Parteker,"0,33","1,25","11,0",1.0,"0,8","0,3","2,0","2,0",0.0,4,5.0,1.0,7.0,1.744,1.959,3.703,"89,0",3.703,958.0,11.221,"3,9",256.0,273.0,266.0,250.0,267.0,305.0,286.0,261.0,251.0,270.0,226,256,202,334,3.703,1.651,1.853,3.504,"89,1",171.0,196.0,282.0,259.0,267.0,240.0,197,241,270.0,257.0,1124.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,2,1.0,6.0,10.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,4,1,4,4,4,4,4,4,4,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,2.0,31,33.0,6,0,2.0,2.0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,,,,2.047,0,0,2.047,4,0,0,1,0,2,3,9,1,0,,1,,2,0,4,2,4,4,0,0,0,0,0,1,0,"  84,77 "
Pamekasan,Jungcangcang,"1,33","5,02","12,0",1.0,"2,0","3,0","2,0","2,0",0.0,5,5.0,1.0,7.0,3.84,3.48,7.32,"110,3",7.32,1.823,5.504,"4,0",461.0,565.0,551.0,571.0,680.0,654.0,583.0,570.0,566.0,530.0,479,368,258,484,7.32,3.074,3.372,6.446,"91,2",375.0,488.0,489.0,499.0,512.0,435.0,430,491,493.0,463.0,1771.0,4,2,6,0,4,4,1,0,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1,1,2,0,2,2,4.0,39.0,50.0,622.0,1.0,30.0,41.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,1,1,1,1,4,4,1,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,82.0,51,133.0,161,75,7.0,82.0,91,75,0.0,0.0,0.0,75.0,7.0,7.0,,,,1.862,0,0,1.862,0,0,0,0,3,12,3,15,0,0,,1,,1,2,4,2,4,4,0,0,0,0,0,0,0,"  78,51 "
Pamekasan,Bettet,"2,29","8,65","13,0",1.0,"2,0","1,5","2,3","1,2",0.0,4,5.0,1.0,7.0,3.75,3.147,6.897,"119,2",6.897,708.0,3.012,"9,7",281.0,301.0,999.0,2.497,814.0,371.0,262.0,235.0,256.0,209.0,177,151,126,218,6.897,1.309,1.39,2.699,"94,2",155.0,239.0,246.0,201.0,222.0,174.0,181,249,211.0,195.0,626.0,2,0,2,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,2,0,2,0,2.0,12.0,17.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,1,1,4,4,1,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,184.0,45,229.0,409,129,55.0,184.0,70,129,0.0,0.0,0.0,129.0,55.0,55.0,,,,897.0,0,0,897.0,0,0,0,0,0,3,0,3,0,0,,1,,3,1,4,1,4,4,0,0,0,0,0,1,0,"  96,43 "
Pamekasan,Nylabu Laok,"0,95","3,59","11,0",1.0,"3,0","4,0","5,0","0,2",0.0,5,5.0,1.0,7.0,1.14,1.256,2.396,"90,8",2.396,628.0,2.522,"3,8",182.0,171.0,171.0,181.0,198.0,196.0,146.0,173.0,191.0,191.0,165,151,119,161,2.396,1.324,1.42,2.744,"93,2",172.0,228.0,214.0,190.0,190.0,202.0,213,239,181.0,190.0,725.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1.0,7.0,12.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,1,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,58.0,37,95.0,157,36,22.0,58.0,62,36,0.0,0.0,0.0,36.0,22.0,22.0,,,,794.0,0,0,794.0,0,0,0,0,1,15,3,14,1,0,,1,,1,2,5,1,4,4,0,0,0,0,0,1,0,"  79,99 "
Pamekasan,Nylabu Daya,"1,49","5,63","15,0",1.0,"6,0","3,0","5,5","4,0",0.0,3,3.0,1.0,7.0,1.3,1.351,2.651,"96,2",2.651,744.0,1.779,"3,6",212.0,188.0,221.0,186.0,210.0,214.0,214.0,221.0,179.0,163.0,159,157,108,219,2.651,1.422,1.437,2.859,"99,0",167.0,217.0,234.0,184.0,230.0,218.0,214,221,262.0,224.0,688.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2.0,15.0,18.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,76.0,73,149.0,104,0,76.0,76.0,0,0,0.0,0.0,0.0,0.0,76.0,76.0,,,,762.0,0,0,762.0,0,0,0,0,0,11,0,5,0,0,,1,,2,1,5,1,4,4,0,0,0,0,0,2,0,"  92,73 "
Pamekasan,Bugih,"2,17","8,20","12,0",1.0,"2,8","3,0","1,7","0,1",0.0,9,5.0,1.0,7.0,7.095,7.535,14.63,"94,2",14.63,3.347,6.742,"4,4",1.072,1.142,1.267,1.273,1.291,1.119,1.073,1.089,1.085,1.127,977,756,509,850,14.63,5.975,6.332,12.307,"94,4",753.0,1013.0,1003.0,854.0,946.0,879.0,917,970,902.0,921.0,3149.0,4,0,4,0,4,4,2,0,2,0,1,1,2,0,2,0,1,1,3,1,4,0,0,0,1,1,1,1,0,0,0,2,4.0,39.0,56.0,988.0,1.0,6.0,10.0,91.0,0.0,0.0,0.0,0.0,1.0,8.0,12.0,63.0,1.0,9.0,19.0,107.0,1.0,0.0,3.0,0.0,0,2,1.0,0.0,3.0,0.0,0.0,2,0.0,0.0,1,1,1,1,4,1,1,1,1,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,125.0,92,217.0,136,36,89.0,125.0,29,36,0.0,0.0,0.0,36.0,89.0,89.0,,,,1.179,0,0,1.179,4,3,0,0,4,15,15,72,1,1,,1,,1,1,4,2,1,1,1,2,0,0,0,1,0,"  89,65 "
Pamekasan,Gladak Anyar,"1,27","4,80","11,0",1.0,"3,0","1,5","0,5","2,0",0.0,9,5.0,1.0,7.0,4.735,5.115,9.85,"92,6",9.85,2.948,7.756,"3,3",721.0,728.0,758.0,720.0,806.0,764.0,712.0,751.0,725.0,672.0,684,621,411,777,9.85,5.188,5.511,10.699,"94,1",661.0,817.0,869.0,724.0,815.0,804.0,725,798,777.0,743.0,2966.0,3,0,3,0,0,0,0,0,0,0,1,1,0,1,1,0,2,2,0,0,0,0,0,0,1,1,1,1,0,0,1,2,3.0,31.0,39.0,650.0,1.0,2.0,4.0,27.0,1.0,8.0,11.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,4,1,4,4,4,4,1,4,4,4,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,48.0,79,127.0,61,5,43.0,48.0,10,5,0.0,0.0,0.0,5.0,43.0,43.0,,,,1.261,0,0,1.261,3,0,0,1,2,29,6,28,0,0,,1,,1,0,5,1,4,4,1,1,0,1,0,1,0,"  76,24 "
Pamekasan,Kolpajung,"1,27","4,80","12,0",1.0,"3,5","1,0","1,0","0,5",0.0,6,5.0,1.0,7.0,2.852,2.975,5.827,"95,9",5.827,1.561,4.588,"3,7",462.0,459.0,478.0,435.0,442.0,472.0,481.0,477.0,416.0,428.0,360,339,205,373,5.827,3.071,3.185,6.256,"96,4",390.0,499.0,509.0,395.0,530.0,452.0,427,530,506.0,465.0,1553.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,1.0,13.0,20.0,309.0,1.0,4.0,8.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,1,4,4,4,4,4,4,4,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,77.0,50,127.0,154,22,55.0,77.0,29,22,0.0,0.0,0.0,22.0,55.0,55.0,,,,1.052,0,0,1.052,1,1,0,0,0,16,3,10,0,0,,1,,1,1,5,1,4,1,0,0,0,0,0,1,0,"  86,44 "
